building_id;meter;timestamp;meter_reading
410;0;42372,20833;46.33
411;0;42372,20833;12.04
412;0;42372,20833;45.42
413;0;42372,20833;7.19
414;0;42372,20833;31.22
415;0;42372,20833;25.61
416;0;42372,20833;8.35
417;0;42372,20833;90.03
418;0;42372,20833;63.9
419;0;42372,20833;88.57
420;0;42372,20833;265.52
421;0;42372,20833;42.91
422;0;42372,20833;4.62
423;0;42372,20833;2.0
424;0;42372,20833;15.41
425;0;42372,20833;138.19
426;0;42372,20833;91.45
427;0;42372,20833;18.25
428;0;42372,20833;7.91
429;0;42372,20833;13.59
430;0;42372,20833;37.9
431;0;42372,20833;28.66
432;0;42372,20833;238.69
433;0;42372,20833;80.99
434;0;42372,20833;4.2
435;0;42372,20833;36.45
436;0;42372,20833;9.3
437;0;42372,20833;82.84
438;0;42372,20833;80.8
439;0;42372,20833;55.62
440;0;42372,20833;72.01
441;0;42372,20833;35.27
442;0;42372,20833;64.38
443;0;42372,20833;69.59
444;0;42372,20833;16.05
445;0;42372,20833;111.44
446;0;42372,20833;198.0
447;0;42372,20833;22.8
448;0;42372,20833;643.81
449;0;42372,20833;14.33
450;0;42372,20833;59.93
451;0;42372,20833;7.54
452;0;42372,20833;80.43
453;0;42372,20833;15.65
454;0;42372,20833;29.24
455;0;42372,20833;11.66
456;0;42372,20833;15.43
457;0;42372,20833;103.41
458;0;42372,20833;15.98
459;0;42372,20833;101.27
460;0;42372,20833;17.62
461;0;42372,20833;95.59
462;0;42372,20833;11.27
463;0;42372,20833;12.5
464;0;42372,20833;12.99
465;0;42372,20833;24.52
466;0;42372,20833;15.89
467;0;42372,20833;123.78
468;0;42372,20833;31.71
469;0;42372,20833;25.69
470;0;42372,20833;12.3
471;0;42372,20833;124.58
472;0;42372,20833;69.36
473;0;42372,20833;82.49
474;0;42372,20833;10.2
475;0;42372,20833;1314.58
476;0;42372,20833;1.76
477;0;42372,20833;20.64
478;0;42372,20833;51.07
479;0;42372,20833;84.38
480;0;42372,20833;12.31
481;0;42372,20833;59.75
482;0;42372,20833;456.33
483;0;42372,20833;303.9
484;0;42372,20833;61.78
485;0;42372,20833;114.17
486;0;42372,20833;159.92
487;0;42372,20833;29.03
488;0;42372,20833;69.6
489;0;42372,20833;207.29
490;0;42372,20833;95.73
491;0;42372,20833;50.06
492;0;42372,20833;112.54
493;0;42372,20833;299.22
494;0;42372,20833;44.15
495;0;42372,20833;43.69
496;0;42372,20833;33.72
497;0;42372,20833;11.81
498;0;42372,20833;23.45
499;0;42372,20833;105.67
500;0;42372,20833;170.64
501;0;42372,20833;76.14
502;0;42372,20833;53.95
503;0;42372,20833;17.92
504;0;42372,20833;148.27
505;0;42372,20833;99.32
506;0;42372,20833;443.06
507;0;42372,20833;31.09
508;0;42372,20833;17.48
509;0;42372,20833;63.84
510;0;42372,20833;10.22
511;0;42372,20833;16.35
512;0;42372,20833;7.96
513;0;42372,20833;186.89
514;0;42372,20833;13.77
515;0;42372,20833;58.14
516;0;42372,20833;72.71
517;0;42372,20833;1.68
518;0;42372,20833;477.36
519;0;42372,20833;1197.36
520;0;42372,20833;18.35
521;0;42372,20833;15.91
522;0;42372,20833;12.82
523;0;42372,20833;4.41
524;0;42372,20833;143.5
525;0;42372,20833;14.28
526;0;42372,20833;25.03
527;0;42372,20833;16.99
529;0;42372,20833;20.3
530;0;42372,20833;36.62
531;0;42372,20833;7.02
532;0;42372,20833;25.73
533;0;42372,20833;40.86
534;0;42372,20833;1.36
535;0;42372,20833;34.05
536;0;42372,20833;2.6
537;0;42372,20833;138.99
538;0;42372,20833;4.76
539;0;42372,20833;5.31
540;0;42372,20833;280.11
541;0;42372,20833;2.0
542;0;42372,20833;58.65
543;0;42372,20833;0.56
544;0;42372,20833;98.38
545;0;42372,20833;77.1
546;0;42372,20833;1070.64
547;0;42372,20833;24.08
548;0;42372,20833;14.48
549;0;42372,20833;25.77
550;0;42372,20833;48.84
551;0;42372,20833;171.46
552;0;42372,20833;23.2
553;0;42372,20833;55.27
554;0;42372,20833;43.96
556;0;42372,20833;1009.37
557;0;42372,20833;33.96
558;0;42372,20833;26.58
559;0;42372,20833;11.9
560;0;42372,20833;328.03
561;0;42372,20833;637.3
562;0;42372,20833;277.49
563;0;42372,20833;25.15
564;0;42372,20833;11.66
291;0;42372,25;128.55
292;0;42372,25;155.83
293;0;42372,25;699.55
294;0;42372,25;65.88
295;0;42372,25;29.37
296;0;42372,25;46.64
297;0;42372,25;95.17
298;0;42372,25;19.39
301;0;42372,25;47.27
302;0;42372,25;34.84
303;0;42372,25;14.97
304;0;42372,25;0.06
305;0;42372,25;45.18
306;0;42372,25;61.96
307;0;42372,25;13.5
308;0;42372,25;13.38
309;0;42372,25;1.44
310;0;42372,25;40.02
311;0;42372,25;39.25
312;0;42372,25;9.88
313;0;42372,25;105.99
314;0;42372,25;3.29
315;0;42372,25;19.52
316;0;42372,25;21.08
317;0;42372,25;20.24
318;0;42372,25;183.01
319;0;42372,25;18.55
320;0;42372,25;115.97
321;0;42372,25;45.46
322;0;42372,25;20.2
323;0;42372,25;369.36
324;0;42372,25;11.85
325;0;42372,25;38.45
326;0;42372,25;35.08
327;0;42372,25;131.3
328;0;42372,25;21.23
329;0;42372,25;0.92
330;0;42372,25;73.8
331;0;42372,25;485.89
332;0;42372,25;360.08
333;0;42372,25;38.75
334;0;42372,25;32.87
335;0;42372,25;440.03
336;0;42372,25;14.37
337;0;42372,25;105.55
338;0;42372,25;92.62
339;0;42372,25;14.33
340;0;42372,25;14.99
341;0;42372,25;138.71
342;0;42372,25;30.6
343;0;42372,25;21.84
344;0;42372,25;115.86
345;0;42372,25;1.88
346;0;42372,25;33.13
347;0;42372,25;92.25
348;0;42372,25;24.55
349;0;42372,25;84.08
350;0;42372,25;151.94
351;0;42372,25;35.24
352;0;42372,25;215.76
353;0;42372,25;96.04
354;0;42372,25;38.13
355;0;42372,25;141.92
356;0;42372,25;1.15
357;0;42372,25;0.56
358;0;42372,25;52.76
359;0;42372,25;5.45
360;0;42372,25;45.48
361;0;42372,25;15.78
362;0;42372,25;6.62
363;0;42372,25;36.52
364;0;42372,25;138.42
365;0;42372,25;1188.96
366;0;42372,25;14.67
367;0;42372,25;48.41
368;0;42372,25;51.64
369;0;42372,25;13.3
370;0;42372,25;17.37
371;0;42372,25;4.47
372;0;42372,25;30.28
373;0;42372,25;112.73
374;0;42372,25;238.0
375;0;42372,25;1872.7
376;0;42372,25;658.92
377;0;42372,25;8.36
378;0;42372,25;34.84
379;0;42372,25;5.15
380;0;42372,25;55.69
381;0;42372,25;8.44
382;0;42372,25;51.95
383;0;42372,25;19.79
384;0;42372,25;18.94
385;0;42372,25;33.49
386;0;42372,25;41.27
387;0;42372,25;116.14
388;0;42372,25;35.03
389;0;42372,25;76.77
390;0;42372,25;71.3
391;0;42372,25;68.67
392;0;42372,25;57.15
393;0;42372,25;23.41
394;0;42372,25;17.9
395;0;42372,25;20.02
396;0;42372,25;19.4
397;0;42372,25;50.75
398;0;42372,25;46.54
399;0;42372,25;81.06
400;0;42372,25;21.98
401;0;42372,25;22.88
402;0;42372,25;5.27
404;0;42372,25;154.5
405;0;42372,25;69.65
406;0;42372,25;7.78
407;0;42372,25;700.9
408;0;42372,25;9.65
409;0;42372,25;135.2
410;0;42372,25;46.25
411;0;42372,25;11.27
412;0;42372,25;45.59
413;0;42372,25;7.11
414;0;42372,25;29.86
415;0;42372,25;24.71
416;0;42372,25;9.66
417;0;42372,25;89.66
418;0;42372,25;60.6
419;0;42372,25;88.54
420;0;42372,25;264.61
421;0;42372,25;44.61
422;0;42372,25;4.57
423;0;42372,25;1.88
424;0;42372,25;15.38
425;0;42372,25;141.07
426;0;42372,25;90.11
427;0;42372,25;18.12
428;0;42372,25;7.72
429;0;42372,25;13.5
430;0;42372,25;37.29
431;0;42372,25;30.26
432;0;42372,25;236.61
433;0;42372,25;80.6
434;0;42372,25;4.14
435;0;42372,25;36.66
436;0;42372,25;10.58
437;0;42372,25;82.66
438;0;42372,25;80.51
439;0;42372,25;55.53
440;0;42372,25;72.6
441;0;42372,25;36.87
442;0;42372,25;65.46
443;0;42372,25;69.39
444;0;42372,25;16.03
445;0;42372,25;115.6
446;0;42372,25;197.09
447;0;42372,25;22.85
448;0;42372,25;630.94
449;0;42372,25;14.43
450;0;42372,25;60.08
451;0;42372,25;6.82
452;0;42372,25;80.84
453;0;42372,25;17.03
454;0;42372,25;29.57
455;0;42372,25;12.0
456;0;42372,25;17.14
457;0;42372,25;102.99
458;0;42372,25;16.05
459;0;42372,25;88.92
460;0;42372,25;17.61
461;0;42372,25;104.91
462;0;42372,25;11.52
463;0;42372,25;12.5
464;0;42372,25;14.86
465;0;42372,25;25.03
466;0;42372,25;15.97
467;0;42372,25;122.0
468;0;42372,25;30.87
469;0;42372,25;24.41
470;0;42372,25;12.28
471;0;42372,25;124.69
472;0;42372,25;62.05
473;0;42372,25;114.91
474;0;42372,25;12.37
475;0;42372,25;1312.47
476;0;42372,25;1.76
477;0;42372,25;22.87
478;0;42372,25;54.73
479;0;42372,25;85.56
480;0;42372,25;12.61
481;0;42372,25;59.05
482;0;42372,25;482.1
483;0;42372,25;306.63
484;0;42372,25;63.61
485;0;42372,25;115.48
486;0;42372,25;197.48
487;0;42372,25;28.33
488;0;42372,25;67.18
489;0;42372,25;207.0
490;0;42372,25;96.97
491;0;42372,25;49.73
492;0;42372,25;112.63
493;0;42372,25;373.2
494;0;42372,25;44.26
495;0;42372,25;43.47
496;0;42372,25;32.93
497;0;42372,25;12.64
498;0;42372,25;25.83
499;0;42372,25;87.46
500;0;42372,25;184.29
501;0;42372,25;77.68
502;0;42372,25;54.25
503;0;42372,25;17.9
504;0;42372,25;147.7
505;0;42372,25;116.63
506;0;42372,25;443.94
507;0;42372,25;35.36
508;0;42372,25;19.6
509;0;42372,25;66.51
510;0;42372,25;9.47
511;0;42372,25;16.27
512;0;42372,25;8.76
513;0;42372,25;187.01
514;0;42372,25;13.77
515;0;42372,25;59.28
516;0;42372,25;76.0
517;0;42372,25;1.84
518;0;42372,25;464.76
519;0;42372,25;1208.88
520;0;42372,25;18.29
521;0;42372,25;16.72
522;0;42372,25;12.83
523;0;42372,25;4.39
524;0;42372,25;142.18
525;0;42372,25;14.77
526;0;42372,25;25.78
527;0;42372,25;16.71
529;0;42372,25;21.24
530;0;42372,25;41.63
531;0;42372,25;7.85
532;0;42372,25;25.7
533;0;42372,25;47.21
534;0;42372,25;1.36
535;0;42372,25;31.71
536;0;42372,25;3.8
537;0;42372,25;143.68
538;0;42372,25;3.44
539;0;42372,25;5.1
540;0;42372,25;271.59
541;0;42372,25;2.0
542;0;42372,25;59.13
543;0;42372,25;0.56
544;0;42372,25;97.23
545;0;42372,25;66.55
546;0;42372,25;1067.28
547;0;42372,25;24.26
548;0;42372,25;15.82
549;0;42372,25;24.31
550;0;42372,25;51.36
551;0;42372,25;172.09
552;0;42372,25;23.2
553;0;42372,25;50.17
554;0;42372,25;43.99
556;0;42372,25;1064.82
557;0;42372,25;33.91
558;0;42372,25;26.59
559;0;42372,25;11.88
560;0;42372,25;328.08
561;0;42372,25;626.82
562;0;42372,25;276.81
563;0;42372,25;23.95
564;0;42372,25;12.0
291;0;42372,29167;130.23
292;0;42372,29167;158.23
293;0;42372,29167;724.4
294;0;42372,29167;66.83
295;0;42372,29167;26.06
296;0;42372,29167;49.14
297;0;42372,29167;104.84
298;0;42372,29167;20.09
301;0;42372,29167;47.12
302;0;42372,29167;34.78
303;0;42372,29167;14.78
304;0;42372,29167;0.06
305;0;42372,29167;52.66
306;0;42372,29167;61.97
307;0;42372,29167;13.67
308;0;42372,29167;14.68
309;0;42372,29167;1.52
310;0;42372,29167;36.8
311;0;42372,29167;40.09
312;0;42372,29167;9.68
313;0;42372,29167;101.04
314;0;42372,29167;3.25
315;0;42372,29167;18.15
316;0;42372,29167;21.21
317;0;42372,29167;20.74
318;0;42372,29167;181.4
319;0;42372,29167;17.13
320;0;42372,29167;116.17
321;0;42372,29167;55.21
322;0;42372,29167;22.72
323;0;42372,29167;368.1
324;0;42372,29167;10.43
325;0;42372,29167;38.75
326;0;42372,29167;35.05
327;0;42372,29167;127.09
328;0;42372,29167;25.54
329;0;42372,29167;0.72
330;0;42372,29167;73.89
331;0;42372,29167;504.34
332;0;42372,29167;426.69
333;0;42372,29167;38.65
334;0;42372,29167;33.0
335;0;42372,29167;442.98
336;0;42372,29167;14.25
337;0;42372,29167;105.02
338;0;42372,29167;91.06
339;0;42372,29167;14.27
340;0;42372,29167;12.57
341;0;42372,29167;137.02
342;0;42372,29167;33.76
343;0;42372,29167;20.22
344;0;42372,29167;119.15
345;0;42372,29167;1.88
346;0;42372,29167;33.13
347;0;42372,29167;91.61
348;0;42372,29167;23.19
349;0;42372,29167;86.38
350;0;42372,29167;166.53
351;0;42372,29167;34.51
352;0;42372,29167;211.47
353;0;42372,29167;96.09
354;0;42372,29167;38.05
355;0;42372,29167;141.45
356;0;42372,29167;1.13
357;0;42372,29167;0.68
358;0;42372,29167;52.84
359;0;42372,29167;5.49
360;0;42372,29167;45.53
361;0;42372,29167;15.67
362;0;42372,29167;6.57
363;0;42372,29167;33.97
364;0;42372,29167;142.29
365;0;42372,29167;1201.2
366;0;42372,29167;19.63
367;0;42372,29167;48.35
368;0;42372,29167;52.13
369;0;42372,29167;12.91
370;0;42372,29167;17.93
371;0;42372,29167;4.28
372;0;42372,29167;30.23
373;0;42372,29167;121.91
374;0;42372,29167;256.75
375;0;42372,29167;1901.77
376;0;42372,29167;658.68
377;0;42372,29167;8.74
378;0;42372,29167;36.38
379;0;42372,29167;5.12
380;0;42372,29167;56.23
381;0;42372,29167;9.64
382;0;42372,29167;52.43
383;0;42372,29167;20.86
384;0;42372,29167;19.07
385;0;42372,29167;31.59
386;0;42372,29167;46.21
387;0;42372,29167;116.26
388;0;42372,29167;32.74
389;0;42372,29167;76.67
390;0;42372,29167;72.47
391;0;42372,29167;68.91
392;0;42372,29167;95.92
393;0;42372,29167;23.55
394;0;42372,29167;17.77
395;0;42372,29167;19.59
396;0;42372,29167;17.05
397;0;42372,29167;50.82
398;0;42372,29167;47.04
399;0;42372,29167;84.83
400;0;42372,29167;25.89
401;0;42372,29167;22.06
402;0;42372,29167;5.24
404;0;42372,29167;152.61
405;0;42372,29167;64.72
406;0;42372,29167;7.5
407;0;42372,29167;699.9
408;0;42372,29167;9.47
409;0;42372,29167;130.56
410;0;42372,29167;46.21
411;0;42372,29167;8.05
412;0;42372,29167;45.1
413;0;42372,29167;7.29
414;0;42372,29167;28.91
415;0;42372,29167;23.94
416;0;42372,29167;9.99
417;0;42372,29167;89.75
418;0;42372,29167;119.78
419;0;42372,29167;88.5
420;0;42372,29167;263.95
421;0;42372,29167;43.43
422;0;42372,29167;4.56
423;0;42372,29167;1.04
424;0;42372,29167;15.07
425;0;42372,29167;147.85
426;0;42372,29167;93.2
427;0;42372,29167;18.02
428;0;42372,29167;9.46
429;0;42372,29167;13.52
430;0;42372,29167;37.63
431;0;42372,29167;30.42
432;0;42372,29167;240.09
433;0;42372,29167;79.22
434;0;42372,29167;4.15
435;0;42372,29167;34.66
436;0;42372,29167;11.61
437;0;42372,29167;82.45
438;0;42372,29167;81.88
439;0;42372,29167;54.62
440;0;42372,29167;71.86
441;0;42372,29167;38.48
442;0;42372,29167;64.05
443;0;42372,29167;69.34
444;0;42372,29167;17.48
445;0;42372,29167;109.26
446;0;42372,29167;199.47
447;0;42372,29167;22.72
448;0;42372,29167;643.87
449;0;42372,29167;16.35
450;0;42372,29167;61.04
451;0;42372,29167;6.73
452;0;42372,29167;77.31
453;0;42372,29167;18.76
454;0;42372,29167;29.45
455;0;42372,29167;10.21
456;0;42372,29167;17.73
457;0;42372,29167;102.73
458;0;42372,29167;16.3
459;0;42372,29167;90.71
460;0;42372,29167;17.62
461;0;42372,29167;108.64
462;0;42372,29167;11.72
463;0;42372,29167;12.52
464;0;42372,29167;22.57
465;0;42372,29167;24.72
466;0;42372,29167;14.42
467;0;42372,29167;121.48
468;0;42372,29167;31.32
469;0;42372,29167;25.62
470;0;42372,29167;12.26
471;0;42372,29167;124.36
472;0;42372,29167;64.16
473;0;42372,29167;96.71
474;0;42372,29167;16.12
475;0;42372,29167;1292.41
476;0;42372,29167;1.76
477;0;42372,29167;24.25
478;0;42372,29167;59.06
479;0;42372,29167;84.67
480;0;42372,29167;12.51
481;0;42372,29167;61.2
482;0;42372,29167;482.65
483;0;42372,29167;296.64
484;0;42372,29167;62.61
485;0;42372,29167;116.22
486;0;42372,29167;179.68
487;0;42372,29167;28.05
488;0;42372,29167;68.62
489;0;42372,29167;204.18
490;0;42372,29167;96.31
491;0;42372,29167;49.7
492;0;42372,29167;112.15
493;0;42372,29167;371.49
494;0;42372,29167;43.67
495;0;42372,29167;43.43
496;0;42372,29167;35.0
497;0;42372,29167;14.9
498;0;42372,29167;34.75
499;0;42372,29167;201.88
500;0;42372,29167;195.03
501;0;42372,29167;73.01
502;0;42372,29167;53.24
503;0;42372,29167;17.82
504;0;42372,29167;146.33
505;0;42372,29167;119.14
506;0;42372,29167;444.37
507;0;42372,29167;34.65
508;0;42372,29167;18.69
509;0;42372,29167;62.82
510;0;42372,29167;10.02
511;0;42372,29167;15.7
512;0;42372,29167;8.24
513;0;42372,29167;186.44
514;0;42372,29167;13.93
515;0;42372,29167;59.37
516;0;42372,29167;78.58
517;0;42372,29167;1.52
518;0;42372,29167;462.48
519;0;42372,29167;1181.28
520;0;42372,29167;19.22
521;0;42372,29167;31.7
522;0;42372,29167;12.72
523;0;42372,29167;4.38
524;0;42372,29167;149.11
525;0;42372,29167;14.95
526;0;42372,29167;29.29
527;0;42372,29167;21.03
529;0;42372,29167;23.87
530;0;42372,29167;42.43
531;0;42372,29167;7.47
532;0;42372,29167;25.74
533;0;42372,29167;49.05
534;0;42372,29167;1.36
535;0;42372,29167;30.3
536;0;42372,29167;5.2
537;0;42372,29167;141.65
538;0;42372,29167;3.96
539;0;42372,29167;5.09
540;0;42372,29167;272.46
541;0;42372,29167;2.12
542;0;42372,29167;60.21
543;0;42372,29167;0.52
544;0;42372,29167;97.85
545;0;42372,29167;77.37
546;0;42372,29167;1067.04
547;0;42372,29167;24.22
548;0;42372,29167;14.2
549;0;42372,29167;25.72
550;0;42372,29167;51.38
551;0;42372,29167;170.91
552;0;42372,29167;23.22
553;0;42372,29167;46.15
554;0;42372,29167;44.55
556;0;42372,29167;1221.47
557;0;42372,29167;33.9
558;0;42372,29167;26.45
559;0;42372,29167;11.74
560;0;42372,29167;330.11
561;0;42372,29167;634.11
562;0;42372,29167;305.28
563;0;42372,29167;24.8
564;0;42372,29167;10.21
291;0;42372,33333;126.91
292;0;42372,33333;155.97
293;0;42372,33333;729.43
294;0;42372,33333;67.59
295;0;42372,33333;24.45
296;0;42372,33333;47.98
297;0;42372,33333;98.84
298;0;42372,33333;20.61
301;0;42372,33333;46.9
302;0;42372,33333;32.98
303;0;42372,33333;13.46
304;0;42372,33333;0.06
305;0;42372,33333;58.74
306;0;42372,33333;61.39
307;0;42372,33333;12.63
308;0;42372,33333;14.38
309;0;42372,33333;1.2
310;0;42372,33333;35.3
311;0;42372,33333;38.26
312;0;42372,33333;7.16
313;0;42372,33333;99.56
314;0;42372,33333;1.37
315;0;42372,33333;14.4
316;0;42372,33333;20.73
317;0;42372,33333;19.53
318;0;42372,33333;162.32
319;0;42372,33333;17.25
320;0;42372,33333;114.01
321;0;42372,33333;45.06
322;0;42372,33333;22.02
323;0;42372,33333;368.16
324;0;42372,33333;10.49
325;0;42372,33333;38.85
326;0;42372,33333;34.68
327;0;42372,33333;122.58
328;0;42372,33333;32.11
329;0;42372,33333;1.8
330;0;42372,33333;71.39
331;0;42372,33333;499.47
332;0;42372,33333;405.24
333;0;42372,33333;38.21
334;0;42372,33333;40.94
335;0;42372,33333;580.24
336;0;42372,33333;13.85
337;0;42372,33333;109.3
338;0;42372,33333;92.18
339;0;42372,33333;12.54
340;0;42372,33333;8.21
341;0;42372,33333;130.5
342;0;42372,33333;39.04
343;0;42372,33333;20.41
344;0;42372,33333;118.11
345;0;42372,33333;2.0
346;0;42372,33333;30.82
347;0;42372,33333;92.46
348;0;42372,33333;21.99
349;0;42372,33333;83.58
350;0;42372,33333;169.92
351;0;42372,33333;41.92
352;0;42372,33333;208.92
353;0;42372,33333;95.97
354;0;42372,33333;37.9
355;0;42372,33333;141.27
356;0;42372,33333;1.04
357;0;42372,33333;3.72
358;0;42372,33333;52.13
359;0;42372,33333;5.46
360;0;42372,33333;43.9
361;0;42372,33333;18.81
362;0;42372,33333;6.64
363;0;42372,33333;33.24
364;0;42372,33333;143.19
365;0;42372,33333;1166.64
366;0;42372,33333;16.59
367;0;42372,33333;48.2
368;0;42372,33333;54.92
369;0;42372,33333;11.41
370;0;42372,33333;17.93
371;0;42372,33333;4.26
372;0;42372,33333;30.05
373;0;42372,33333;128.91
374;0;42372,33333;265.71
375;0;42372,33333;1884.45
376;0;42372,33333;657.06
377;0;42372,33333;8.81
378;0;42372,33333;35.57
379;0;42372,33333;5.14
380;0;42372,33333;51.04
381;0;42372,33333;9.67
382;0;42372,33333;64.86
383;0;42372,33333;19.41
384;0;42372,33333;19.51
385;0;42372,33333;30.81
386;0;42372,33333;35.48
387;0;42372,33333;115.86
388;0;42372,33333;27.84
389;0;42372,33333;78.09
390;0;42372,33333;74.07
391;0;42372,33333;68.65
392;0;42372,33333;95.08
393;0;42372,33333;23.74
394;0;42372,33333;15.35
395;0;42372,33333;18.26
396;0;42372,33333;16.09
397;0;42372,33333;50.07
398;0;42372,33333;44.72
399;0;42372,33333;83.8
400;0;42372,33333;26.05
401;0;42372,33333;18.27
402;0;42372,33333;4.62
404;0;42372,33333;150.81
405;0;42372,33333;64.86
406;0;42372,33333;5.75
407;0;42372,33333;703.8
408;0;42372,33333;8.98
409;0;42372,33333;128.42
410;0;42372,33333;49.91
411;0;42372,33333;4.6
412;0;42372,33333;44.63
413;0;42372,33333;7.75
414;0;42372,33333;25.99
415;0;42372,33333;21.82
416;0;42372,33333;10.15
417;0;42372,33333;87.95
418;0;42372,33333;120.28
419;0;42372,33333;88.47
420;0;42372,33333;260.04
421;0;42372,33333;44.81
422;0;42372,33333;4.27
423;0;42372,33333;1.08
424;0;42372,33333;14.78
425;0;42372,33333;144.2
426;0;42372,33333;87.61
427;0;42372,33333;16.36
428;0;42372,33333;7.5
429;0;42372,33333;12.39
430;0;42372,33333;30.8
431;0;42372,33333;29.43
432;0;42372,33333;224.96
433;0;42372,33333;78.52
434;0;42372,33333;4.12
435;0;42372,33333;35.31
436;0;42372,33333;13.29
437;0;42372,33333;83.3
438;0;42372,33333;81.8
439;0;42372,33333;74.22
440;0;42372,33333;69.63
441;0;42372,33333;32.07
442;0;42372,33333;62.41
443;0;42372,33333;67.98
444;0;42372,33333;17.9
445;0;42372,33333;111.92
446;0;42372,33333;197.82
447;0;42372,33333;57.79
448;0;42372,33333;683.08
449;0;42372,33333;19.06
450;0;42372,33333;59.58
451;0;42372,33333;6.06
452;0;42372,33333;72.07
453;0;42372,33333;18.23
454;0;42372,33333;30.3
455;0;42372,33333;10.51
456;0;42372,33333;15.53
457;0;42372,33333;99.28
458;0;42372,33333;14.68
459;0;42372,33333;87.96
460;0;42372,33333;17.06
461;0;42372,33333;105.08
462;0;42372,33333;11.4
463;0;42372,33333;12.09
464;0;42372,33333;16.95
465;0;42372,33333;23.0
466;0;42372,33333;16.1
467;0;42372,33333;120.76
468;0;42372,33333;31.11
469;0;42372,33333;25.23
470;0;42372,33333;12.31
471;0;42372,33333;124.07
472;0;42372,33333;61.17
473;0;42372,33333;101.99
474;0;42372,33333;17.03
475;0;42372,33333;1305.01
476;0;42372,33333;1.56
477;0;42372,33333;23.83
478;0;42372,33333;64.37
479;0;42372,33333;79.17
480;0;42372,33333;12.52
481;0;42372,33333;59.71
482;0;42372,33333;456.7
483;0;42372,33333;378.85
484;0;42372,33333;61.83
485;0;42372,33333;115.47
486;0;42372,33333;196.96
487;0;42372,33333;28.3
488;0;42372,33333;66.74
489;0;42372,33333;196.33
490;0;42372,33333;87.02
491;0;42372,33333;46.75
492;0;42372,33333;112.44
493;0;42372,33333;364.14
494;0;42372,33333;40.11
495;0;42372,33333;41.53
496;0;42372,33333;37.5
497;0;42372,33333;15.96
498;0;42372,33333;35.61
499;0;42372,33333;341.29
500;0;42372,33333;198.12
501;0;42372,33333;75.93
502;0;42372,33333;51.08
503;0;42372,33333;17.34
504;0;42372,33333;128.7
505;0;42372,33333;117.83
506;0;42372,33333;441.46
507;0;42372,33333;34.27
508;0;42372,33333;23.27
509;0;42372,33333;61.68
510;0;42372,33333;10.23
511;0;42372,33333;15.56
512;0;42372,33333;8.48
513;0;42372,33333;185.72
514;0;42372,33333;13.09
515;0;42372,33333;58.14
516;0;42372,33333;72.44
517;0;42372,33333;1.32
518;0;42372,33333;456.72
519;0;42372,33333;1176.84
520;0;42372,33333;19.65
521;0;42372,33333;20.29
522;0;42372,33333;13.17
523;0;42372,33333;2.2
524;0;42372,33333;146.47
525;0;42372,33333;14.73
526;0;42372,33333;30.21
527;0;42372,33333;19.38
529;0;42372,33333;26.03
530;0;42372,33333;39.39
531;0;42372,33333;6.15
532;0;42372,33333;26.44
533;0;42372,33333;51.99
534;0;42372,33333;1.08
535;0;42372,33333;32.03
536;0;42372,33333;3.84
537;0;42372,33333;144.53
538;0;42372,33333;6.6
539;0;42372,33333;5.02
540;0;42372,33333;267.84
541;0;42372,33333;1.96
542;0;42372,33333;61.56
543;0;42372,33333;0.44
544;0;42372,33333;85.44
545;0;42372,33333;87.43
546;0;42372,33333;1077.12
547;0;42372,33333;23.33
548;0;42372,33333;15.19
549;0;42372,33333;32.92
550;0;42372,33333;52.98
551;0;42372,33333;175.48
552;0;42372,33333;22.96
553;0;42372,33333;46.66
554;0;42372,33333;42.8
556;0;42372,33333;1303.16
557;0;42372,33333;34.28
558;0;42372,33333;24.58
559;0;42372,33333;11.96
560;0;42372,33333;321.35
561;0;42372,33333;628.84
562;0;42372,33333;362.22
563;0;42372,33333;24.03
564;0;42372,33333;10.51
291;0;42372,375;125.44
292;0;42372,375;154.06
293;0;42372,375;692.11
294;0;42372,375;67.12
295;0;42372,375;24.02
296;0;42372,375;44.11
297;0;42372,375;104.33
298;0;42372,375;19.54
301;0;42372,375;47.14
302;0;42372,375;30.12
303;0;42372,375;13.59
304;0;42372,375;0.06
305;0;42372,375;48.25
306;0;42372,375;56.35
307;0;42372,375;11.39
308;0;42372,375;13.18
309;0;42372,375;0.0
310;0;42372,375;32.65
311;0;42372,375;37.29
312;0;42372,375;6.24
313;0;42372,375;102.06
314;0;42372,375;0.68
315;0;42372,375;12.37
316;0;42372,375;21.04
317;0;42372,375;18.76
318;0;42372,375;162.5
319;0;42372,375;14.4
320;0;42372,375;112.86
321;0;42372,375;51.7
322;0;42372,375;23.14
323;0;42372,375;383.1
324;0;42372,375;10.55
325;0;42372,375;38.17
326;0;42372,375;32.73
327;0;42372,375;121.55
328;0;42372,375;34.09
329;0;42372,375;1.68
330;0;42372,375;69.63
331;0;42372,375;486.14
332;0;42372,375;389.75
333;0;42372,375;37.18
334;0;42372,375;46.26
335;0;42372,375;579.63
336;0;42372,375;12.55
337;0;42372,375;107.11
338;0;42372,375;89.39
339;0;42372,375;11.47
340;0;42372,375;10.16
341;0;42372,375;123.65
342;0;42372,375;46.96
343;0;42372,375;20.31
344;0;42372,375;117.57
345;0;42372,375;1.92
346;0;42372,375;30.7
347;0;42372,375;100.28
348;0;42372,375;20.46
349;0;42372,375;84.22
350;0;42372,375;160.02
351;0;42372,375;40.01
352;0;42372,375;208.2
